"","","133","5/12/2020","305.52","335.38407604117","304.62","258.36455573702","559","672.63826606876","246.5","125.30416666667"
"","","134","5/13/2020","276.28","303.2859142729","331.02","280.75581130612","560.5","674.44319880419","172","87.433333333333"
"","","135","5/14/2020","249.12","273.47106907363","139.66","118.45313457499","480","577.57847533633","104.5","53.120833333333"
"","","136","5/15/2020","191.12","209.80166474532","57.34","48.633128573176","403.5","485.5269058296","79","40.158333333333"
"","","137","5/16/2020","248.34","272.61482536025","361.66","306.74323822419","309.5","372.4177877429","89.5","45.495833333333"
"","","138","5/17/2020","0","0","0","0","0","0","0","0"
"","","139","5/18/2020","410.52","450.64765284244","245.4","208.13689835817","538.5","647.97085201794","230","116.91666666667"
"","","140","5/19/2020","416.34","457.03654824228","329.32","279.31395015205","533","641.35276532138","86","43.716666666667"
"","","141","5/20/2020","358.54","393.58669358406","330.7","280.4844021477","694","835.0822122571","123","62.525"
"","","142","5/21/2020","275.96","302.93463480074","305.78","259.34841393627","417","501.77130044843","84","42.7"
"","","143","5/22/2020","249.4","273.77843861177","328.56","278.66935340082","532","640.14947683109","128","65.066666666667"
"","","144","5/23/2020","0","0","54.64","46.343113799064","294","353.7668161435","88","44.733333333333"
"","","145","5/24/2020","0","0","0","0","0","0","0","0"
"","","146","5/25/2020","0","0","0","0","0","0","0","0"
"","","147","5/26/2020","191.02","209.69188991027","55.88","47.394824287916","563.5","678.05306427504","115.5","58.7125"
"","","148","5/27/2020","385.28","422.94048447612","28","23.74830136116","790.5","951.19955156951","166","84.383333333333"
"","","149","5/28/2020","381.66","418.96663544735","221.04","187.47587617396","617.5","743.03064275038","265","134.70833333333"
"","","150","5/29/2020","277.28","304.38366262338","385.7","327.13285124998","490.5","590.21300448431","217","110.30833333333"
"","","151","5/30/2020","414.74","455.2801508815","220.98","187.42498695676","587","706.33034379671","148","75.233333333333"
"","","152","5/31/2020","0","0","0","0","0","0","0","0"
"","","153","6/1/2020","631.74","693.49154293745","111.54","94.603054779422","1054.5","1268.8677130045","320","162.66666666667"
"","","154","6/2/2020","384.82","422.43552023489","497.68","422.10909362222","1120.5","1348.2847533632","297.5","151.22916666667"
"","","155","6/3/2020","330.24","362.52041526524","332.16","281.72270643296","1154","1388.5949177877","289","146.90833333333"
"","","156","6/4/2020","385.04","422.677024872","525.9","446.04398877979","889","1069.7234678625","287","145.89166666667"
"","","157","6/5/2020","630.34","691.95469524677","416.88","353.57828112288","644","774.9177877429","216","109.8"
"","","158","6/6/2020","166.52","182.7970553233","443.8","376.41057657439","946","1138.3109118087","209.5","106.49583333333"
"","","159","6/7/2020","27.28","29.94657500132","0","0","54","64.977578475337","0","0"
"","","160","6/8/2020","687.26","754.43853135656","692.28","587.15978808229","1278.5","1538.4043348281","320.5","162.92083333333"
"","","161","6/9/2020","442.68","485.95123979414","501.78","425.58652346439","1044.5","1256.8348281016","271.5","138.0125"
"","","162","6/10/2020","304.64","334.41805749274","582.76","494.27000361535","1031","1240.5904334828","411.5","209.17916666667"
"","","163","6/11/2020","469.36","515.23916578517","605.38","513.45523850069","660.5","794.77204783259","391.5","199.0125"
"","","164","6/12/2020","608.56","668.04573617313","553.16","469.16465646212","986.5","1187.0440956652","236.5","120.22083333333"
