,,ID,DATE ,VENTES P1 ,DEMANDE P1,VENTES P2,DEMANDE P2,VENTES P3,DEMANDE P3,VENTES P4,DEMANDE P4
,,347,12/12/2020,"499,56","548,391165969913","917,08","777,824721867604","1576,5","1896,98430493274","274,5","139,5375"
,,348,13/12/2020,"27,62","30,3198094404856","27,52","23,3411876235404","514,5","619,091928251122",32,"16,2666666666667"
,,349,14/12/2020,"416,94","457,695197252573","1528,54","1296,43673437814",1397,"1680,99402092676",305,"155,041666666667"
,,350,15/12/2020,"386,32","424,082142760623","1493,78","1266,9549145455","1316,5","1584,1292974589",352,"178,933333333333"
,,351,16/12/2020,"690,6","758,105010847189","1251,94","1061,83744307468","1731,5","2083,49402092676",261,"132,675"
,,352,17/12/2020,"443,12","486,434249068356","1195,4","1013,88283739754","1078,5","1297,7466367713","379,5","192,9125"
,,353,18/12/2020,"445,38","488,915160340459","1465,26","1242,76557330192",925,"1113,04185351271","291,5","148,179166666667"
,,354,19/12/2020,"469,2","515,063526049089","1460,72","1238,91495586693",1655,"1991,44245142003",389,"197,741666666667"
,,355,20/12/2020,"27,42","30,100259770388",55,"46,6484491022792",493,"593,221225710016",0,0
,,356,21/12/2020,"358,42","393,454963782","1610,94","1366,32459266956",1299,"1563,07174887893",459,"233,325"
,,357,22/12/2020,"692,52","760,212687680127","1108,76","940,398807757147","1417,5","1705,66143497758","315,5","160,379166666667"
,,358,23/12/2020,"444,92","488,410196099235","1323,4","1122,44650076284",1317,"1584,73094170404","341,5","173,595833333333"
,,359,24/12/2020,"554,68","608,899055048825","1250,46","1060,58217571702","1347,5","1621,4312406577","385,5","195,9625"
,,360,25/12/2020,"611,06","670,790107049353","1416,62","1201,5113812231",1425,"1714,68609865471","384,5","195,454166666667"
,,361,26/12/2020,415,"455,565565452626","1465,82","1243,24053932914",1366,"1643,69207772796",336,"170,8"
,,362,27/12/2020,"27,68","30,3856743415149","27,12","23,0019261755239",503,"605,254110612856","115,5","58,7125"
,,363,28/12/2020,"441,38","484,524166938506","1487,48","1261,61154673924",1734,"2086,50224215247","230,5","117,170833333333"
,,364,29/12/2020,"582,18","639,087134687253","1193,34","1012,13564094025",1523,"1832,60837070255","289,5","147,1625"
,,365,30/12/2020,"360,06","395,255271076801","1551,38","1315,80856305989","1117,5","1344,67488789238","432,5","219,854166666667"
,,366,31/12/2020,"359,9","395,079631340723","556,58","472,065341842665",1062,"1277,89237668162",300,"152,5"
,,367,01/01/2021,"471,08","517,127292948007","1166,92","989,727422298757",1053,"1267,06278026906","299,5","152,245833333333"
,,368,02/01/2021,"387,84","425,750720253365","1228,18","1041,6853130625","1048,5","1261,64798206278","179,5","91,2458333333333"
,,369,03/01/2021,0,0,0,0,"809,5","974,062032884905","139,5","70,9125"
,,370,04/01/2021,"495,54","543,97821760095","1323,3","1122,36168540084","409,5","492,746636771301",297,"150,975"
,,371,05/01/2021,"605,82","665,037905692795","1248,36","1058,80105311493","1006,5","1211,10986547085",226,"114,883333333333"
,,372,06/01/2021,"741,42","813,892582019002","639,34","542,258535437294","814,5","980,078475336325","287,5","146,145833333333"
,,373,07/01/2021,"579,78","636,452538646081","472,72","400,93917926599",742,"892,840059790734",205,"104,208333333333"
,,374,08/01/2021,"469,12","514,97570618105","360,06","305,386192432121","811,5","976,468609865473","266,5","135,470833333333"
,,375,09/01/2021,"193,66","212,589945555555","308,26","261,451834913974",900,"1082,95964125561","211,5","107,5125"
,,376,10/01/2021,0,0,"27,14","23,0188892479247",667,"802,593423019434",0,0
,,377,11/01/2021,"359,4","394,530757165479","248,42","210,698322290695",0,0,202,"102,683333333333"
,,378,12/01/2021,"358,66","393,718423386118","854,72","724,93386212182","986,5","1187,04409566517","197,5","100,395833333333"
,,379,13/01/2021,"496,16","544,658821578253",773,"655,622748292033","555,5","668,426756352767",255,"129,625"
,,380,14/01/2021,277,"304,076293085247","966,7","819,91010449406","912,5","1098,00074738416",276,"140,3"
,,381,15/01/2021,"548,5","602,114970242808","746,42","633,078825071332",991,"1192,45889387145",456,"231,8"
,,382,16/01/2021,"277,36","304,471482491422",1106,"938,057903765833","689,5","829,667414050824","230,5","117,170833333333"
,,383,17/01/2021,0,0,"27,86","23,6295598543545","1073,5","1291,73019431988",28,"14,2333333333333"
,,384,18/01/2021,"522,4","573,463738295064","1190,12","1009,40458628372","63,5","76,4088191330345","309,5","157,329166666667"
,,385,19/01/2021,"550,22","604,003097405648","883,26","749,140166437802",1574,"1893,97608370703",310,"157,583333333333"
,,386,20/01/2021,"525,42","576,778938313539","1026,42","870,561838682935",1197,"1440,33632286996","295,5","150,2125"
,,387,21/01/2021,"550,26","604,047007339667","799,82","678,370228381545",1075,"1293,53512705531",297,"150,975"
,,388,22/01/2021,"496,92","545,493110324624",914,"775,212408717876","1070,5","1288,12032884903",366,"186,05"
,,389,23/01/2021,"250,76","275,271376368435",998,"846,457312801357","1124,5","1353,09790732437",280,"142,333333333333"
,,390,24/01/2021,"28,24","31,0004134177883","83,18","70,549418115047",1158,"1393,40807174888",124,"63,0333333333333"
,,391,25/01/2021,"633,5","695,423580034309","1162,86","986,283918601389",355,"427,167414050823","259,5","131,9125"
,,392,26/01/2021,"551,04","604,903251053048","1106,74","938,685537444663","1327,5","1597,36547085202",254,"129,116666666667"
,,393,27/01/2021,"523,2","574,341936975455","1195,48","1013,95068968714","1264,5","1521,55829596413","250,5","127,3375"
,,394,28/01/2021,"442,38","485,621915288994","1419,22","1203,71658063521","1035,5","1246,00523168909",212,"107,766666666667"
,,395,29/01/2021,"412,56","452,887059477434","943,58","800,300792798702",986,"1186,44245142003",364,"185,033333333333"
,,396,30/01/2021,"473,56","519,849708857218","1359,02","1152,65773270872","1141,5","1373,5538116592","250,5","127,3375"
,,397,31/01/2021,0,0,0,0,"1148,5","1381,97683109118","54,5","27,7041666666667"
,,398,01/02/2021,"556,18","610,545677574557","1324,98","1123,78658348251","55,5","66,7825112107625",316,"160,633333333333"
,,399,02/02/2021,"607,18","666,530843449458","997,2","845,778789905324","1261,5","1517,94843049328",245,"124,541666666667"
,,400,03/02/2021,"495,52","543,95626263394","1330,26","1128,26483459633",1107,"1332,0403587444","282,5","143,604166666667"
,,401,04/02/2021,"689,28","756,655983024544","1243,82","1054,95043567994",1327,"1596,76382660688","246,5","125,304166666667"
,,402,05/02/2021,"663,28","728,114525911849","1102,92","935,445590616105",1214,"1460,79222720479",387,"196,725"
,,403,06/02/2021,"553,1","607,164612655054","717,96","608,940373044952","1199,5","1443,34454409567",167,"84,8916666666667"
,,404,07/02/2021,0,0,0,0,695,"836,285500747386",10,"5,08333333333333"
,,405,08/02/2021,"662,48","727,236327231459","804,58","682,407439612942","45,5","54,7496263079224",220,"111,833333333333"
,,406,09/02/2021,"579,04","635,640204866719","854,4","724,662452963407","1316,5","1584,1292974589","296,5","150,720833333333"
,,407,10/02/2021,"554,82","609,052739817893","1024,58","869,001236022059","904,5","1088,37443946189","278,5","141,570833333333"
,,408,11/02/2021,"474,3","520,662042636579","1082,76","918,34681363607","822,5","989,704783258597","220,5","112,0875"
,,409,12/02/2021,"528,54","580,203913167062","1164,64","987,793632045063","938,5","1129,28624813154","296,5","150,720833333333"
,,410,13/02/2021,"553,84","607,976946434415","1001,66","849,561555050709",1073,"1291,12855007474","167,5","85,1458333333333"
,,411,14/02/2021,0,0,"55,84","47,360898143114","959,5","1154,55530642751",21,"10,675"
,,412,15/02/2021,"611,68","671,470711026655","1326,16","1124,78740475416",12,"14,4394618834081","286,5","145,6375"
,,413,16/02/2021,"778,74","854,860550459223","1027,44","871,426955375377",1728,"2079,28251121077","258,5","131,404166666667"
,,414,17/02/2021,"498,7","547,447102388492","1331,32","1129,16387743357",1527,"1837,42152466368","273,5","139,029166666667"
,,415,18/02/2021,"640,2","702,77849398258","1106,44","938,431091358651","1167,5","1404,83931240658","314,5","159,870833333333"
,,416,19/02/2021,"498,64","547,381237487463","1305,74","1107,46810783291","1073,5","1291,73019431988",397,"201,808333333333"
,,417,20/02/2021,"723,75","794,495368665874","1085,98","921,077868292603",1268,"1525,76980568012",319,"162,158333333333"
,,418,21/02/2021,0,0,0,0,"1226,5","1475,83333333334",38,"19,3166666666667"
,,419,22/02/2021,"717,52","787,656396442332","1280,26","1085,85715359425","373,5","449,428251121077","177,5","90,2291666666667"
,,420,23/02/2021,"695,02","762,957058556347","1104,86","937,091008638986",866,"1042,04783258595","304,5","154,7875"
,,421,24/02/2021,"525,46","576,822848247558","1082,52","918,14325676726",904,"1087,77279521674","294,5","149,704166666667"
,,422,25/02/2021,"524,88","576,186154204275","909,26","771,19216055888",1286,"1547,42899850523","337,5","171,5625"
,,423,26/02/2021,"665,78","730,85889678807","941,08","798,180408748599",1067,"1283,90881913304","235,5","119,7125"
,,424,27/02/2021,"529,68","581,455346286618","664,66","563,733785096744",855,"1028,81165919283","245,5","124,795833333333"
,,425,28/02/2021,0,0,0,0,"698,5","840,49701046338",182,"92,5166666666667"
,,426,01/03/2021,"696,82","764,933005587225","1272,96","1079,66563216795","308,5","371,214499252616",190,"96,5833333333334"
,,427,02/03/2021,"497,74","546,393263972024","1411,16","1196,88046245768",1240,"1492,07772795217",391,"198,758333333333"
,,428,03/03/2021,"583,6","640,645937344945","998,12","846,559091235762","826,5","994,517937219733",265,"134,708333333333"
,,429,04/03/2021,"663,7","728,575580219054","1103,98","936,344633453349","1053,5","1267,6644245142","333,5","169,529166666667"
,,430,05/03/2021,"639,96","702,515034378463","906,58","768,919108857169",1172,"1410,25411061286",438,"222,65"
,,431,06/03/2021,"610,66","670,351007709157","1194,76","1013,34001908071","921,5","1108,83034379671",206,"104,716666666667"
,,432,07/03/2021,"28,06","30,8028187147004","27,46","23,2902984063379","963,5","1159,36846038864","33,5","17,0291666666667"
,,433,08/03/2021,"663,74","728,619490153074","1168,54","991,101431163224",11,"13,2361733931241","230,5","117,170833333333"
,,434,09/03/2021,"638,66","701,087961522828","1217,32","1032,47436474885","1155,5","1390,39985052317",377,"191,641666666667"
,,435,10/03/2021,"416,84","457,585422417524","1249,14","1059,46261293856",789,"949,394618834082",302,"153,516666666667"
,,436,11/03/2021,"467,48","513,175398886249","1304,52","1106,43336041646","823,5","990,90807174888",280,"142,333333333333"
,,437,12/03/2021,"528,96","580,664967474267","1434,88","1216,99866632506","1077,5","1296,54334828102",189,"96,0750000000001"
,,438,13/03/2021,"641,3","703,986017168117","1268,66","1076,01857160177","1082,5","1302,55979073244","256,5","130,3875"
,,439,14/03/2021,0,0,"83,84","71,1091995042743","995,5","1197,87369207773",27,"13,725"
,,440,15/03/2021,"497,54","546,173714301926","1327,5","1125,92393060501",56,"67,3841554559044",340,"172,833333333333"
,,441,16/03/2021,"581,64","638,494350577988","1490,76","1264,39349061298",1647,"1981,81614349776","441,5","224,429166666667"
,,442,17/03/2021,"636,18","698,365545613617","1207,52","1024,16245927244",1268,"1525,76980568012",322,"163,683333333333"
,,443,18/03/2021,"526,14","577,56931712589","1516,64","1286,34370629965","1248,5","1502,30568011958",344,"174,866666666667"
,,444,19/03/2021,"606,66","665,960014307204","1657,18","1405,54321606027","1233,5","1484,25635276532","316,5","160,8875"
,,445,20/03/2021,"855,06","938,640704568486","1454,16","1233,35106811946",1225,"1474,02840059791",195,"99,1250000000001"
,,446,21/03/2021,0,0,"55,5","47,0725259122999","1150,5","1384,38340807175","54,5","27,7041666666667"
,,447,22/03/2021,"604,78","663,896247408286","1403,3","1190,21397500415",466,"560,732436472348","273,5","139,029166666667"
,,448,23/03/2021,"719,6","789,939713011348","1158,14","982,280633514794",1261,"1517,34678624813","417,5","212,229166666667"
,,449,24/03/2021,"552,52","606,52791861177","1269,14","1076,42568533939","1277,5","1537,20104633782",323,"164,191666666667"
,,450,25/03/2021,"469,98","515,91976976247","1323,66","1122,66702070405",1380,"1660,53811659193","376,5","191,3875"
,,451,26/03/2021,"750,58","823,947956909474","1298,66","1101,46318020302",1684,"2026,33781763827","216,5","110,054166666667"
,,452,27/03/2021,"440,98","484,08506759831","1325,98","1124,63473710255",1360,"1636,47234678625","298,5","151,7375"
,,453,28/03/2021,0,0,0,0,880,"1058,89387144993",155,"78,7916666666667"
,,454,29/03/2021,"826,52","907,310966645552","1318,66","1118,42625260385",354,"425,964125560539","235,5","119,7125"
,,455,30/03/2021,"415,34","455,938799891792","1637,24","1388,63103287665","1396,5","1680,39237668162","315,5","160,379166666667"
,,456,31/03/2021,"528,92","580,621057540247","1593,3","1351,36316281203","1543,5","1857,27578475337",273,"138,775"
,,457,01/04/2021,"552,24","606,220549073634","1431,94","1214,50509468214",1370,"1648,50523168909","306,5","155,804166666667"
,,458,02/04/2021,"470,7","516,710148574821","1434,86","1216,98170325266",1220,"1468,01195814649",401,"203,841666666667"
,,459,03/04/2021,554,"608,152586170493","966,98","820,147587507672",1301,"1565,47832585949","325,5","165,4625"
,,460,04/04/2021,0,0,0,0,"512,5","616,685351270554",70,"35,5833333333334"
,,461,05/04/2021,"470,96","516,995563145948","1382,9","1172,91164115531",1322,"1590,74738415546",198,"100,65"
,,462,06/04/2021,"498,12","546,810408345209","1261,26","1069,74223481347","1221,5","1469,81689088191","330,5","168,004166666667"
,,463,07/04/2021,"414,88","455,433835650567","1407,84","1194,06459243914","1284,5","1545,62406576981",224,"113,866666666667"
,,464,08/04/2021,"469,44","515,326985653206","1156,66","981,025366157132","1496,5","1800,72122571002","266,5","135,470833333333"
,,465,09/04/2021,"332,72","365,242831174452",1186,"1005,91019336915","1545,5","1859,68236173393","374,5","190,370833333334"
,,466,10/04/2021,"716,5","786,536693124834","991,82","841,215723429501","1561,5","1878,93497757848",330,"167,75"
,,467,11/04/2021,"27,92","30,6491339456321","55,32","46,9198582606925",358,"430,777279521674","134,5","68,3708333333334"
,,468,12/04/2021,"550,16","603,937232504618","1428,04","1211,19729556398","1399,5","1684,00224215247",243,"123,525"
,,469,13/04/2021,"574,76","630,941841926629","1852,86","1571,50991642998",1135,"1365,73243647235",386,"196,216666666667"
,,470,14/04/2021,524,"575,220135655845","1609,22","1364,86576844309","1109,5","1335,04857997011","227,5","115,645833333334"
,,471,15/04/2021,"613,04","672,963648783319","1213,58","1029,30227020989",993,"1194,86547085202",267,"135,725"
,,472,16/04/2021,"441,78","484,963266278701","1187,52","1007,19938687161",1059,"1274,28251121076",215,"109,291666666667"
,,473,17/04/2021,"415,48","456,09248466086","1191,24","1010,35451833817",567,"682,264573991032",149,"75,7416666666668"
,,474,18/04/2021,0,0,0,0,"371,5","447,021674140508","128,5","65,3208333333334"
,,475,19/04/2021,"548,62","602,246700044866","1413,16","1198,57676969776","1126,5","1355,50448430493","133,5","67,8625000000001"
,,476,20/04/2021,"414,64","455,17037604645","1461,42","1239,50866340096","909,5","1094,3908819133",151,"76,7583333333335"
,,477,21/04/2021,"631,92","693,689137640538","1355,4","1149,58741660417",750,"902,466367713005",252,"128,1"
,,478,22/04/2021,"415,12","455,697295254684","1208,76","1025,21416976129",698,"839,895366218236","223,5","113,6125"
,,479,23/04/2021,"331,26","363,640118582739","1298,44","1101,27658640661",1005,"1209,30493273543","265,5","134,9625"
,,480,24/04/2021,775,"850,754971628397","995,48","844,319965678853","725,5","872,985799701047",142,"72,1833333333334"
,,481,25/04/2021,0,0,"56,24","47,7001595911306","54,5","65,5792227204784","27,5","13,9791666666667"
,,482,26/04/2021,"386,94","424,762746737925","1594,74","1352,58450402489",1176,"1415,06726457399",178,"90,4833333333335"
,,483,27/04/2021,"467,08","512,736299546054","1486,34","1260,64465161239",883,"1062,50373692078",273,"138,775"
,,484,28/04/2021,"332,86","365,39651594352","1491,4","1264,9363089298","807,5","971,655455904335",275,"139,791666666667"
,,485,29/04/2021,"546,94","600,402482816046","1183,3","1003,62017859504","1005,5","1209,90657698057",297,"150,975"
,,486,30/04/2021,"385,52","423,203944080232","1544,36","1309,8545246472","1032,5","1242,39536621824",201,"102,175"
,,487,01/05/2021,"327,98","360,039503993138","1549,84","1314,50240648503","785,5","945,183109118087",122,"62,0166666666668"
,,488,02/05/2021,0,0,0,0,"27,5","33,0904334828102",0,0
,,489,03/05/2021,604,"663,040003694906","1490,24","1263,95245073056","1131,5","1361,52092675635","236,5","120,220833333334"
,,490,04/05/2021,"440,4","483,448373555027","1597,58","1354,9932603058","896,5","1078,74813153961","292,5","148,6875"
,,491,05/05/2021,"415,66","456,290079363948","1579,14","1339,35330755224","919,5","1106,42376681614",343,"174,358333333334"
,,492,06/05/2021,"523,04","574,166297239377","1712,62","1452,56485275537","819,5","986,094917787744","212,5","108,020833333333"
,,493,07/05/2021,"411,34","451,547806489839","1897,18","1609,10008487022",724,"871,180866965621","230,5","117,170833333333"
,,494,08/05/2021,"414,32","454,819096574294","2231,06","1892,28161552966","704,5","847,716741405083","186,5","94,8041666666668"
,,495,09/05/2021,"110,06","120,818183454737","878,74","745,306512075215","70,5","84,8318385650225",34,"17,2833333333334"
,,496,10/05/2021,"601,42","660,207812950646","1485,32","1259,77953491995",1151,"1384,98505231689","215,5","109,545833333333"
,,497,11/05/2021,"386,16","423,906503024544","777,26","659,23588271341",485,"583,594917787743",152,"77,2666666666668"
,,498,12/05/2021,"84,5","92,7597356162575","195,88","166,136331093717",145,"174,476831091181","11,5","5,84583333333334"
,,499,13/05/2021,0,0,0,0,0,0,0,0
,,500,14/05/2021,0,0,0,0,0,0,0,0
,,501,15/05/2021,"112,46","123,452779495909","27,84","23,6125967819537","220,5","265,325112107624",50,"25,4166666666667"
,,502,16/05/2021,0,0,0,0,0,0,0,0
,,503,17/05/2021,"799,68","877,847400918447","193,94","164,490913070837","1147,5","1380,7735426009",141,"71,6750000000001"
,,504,18/05/2021,"441,76","484,941311311691","246,38","208,96808890581",884,"1063,70702541106",359,"182,491666666667"
,,505,19/05/2021,"469,82","515,744130026392","276,82","234,785885099872","745,5","897,051569506727","245,5","124,795833333333"
,,506,20/05/2021,"498,14","546,832363312219","418,52","354,969253059744","799,5","962,029147982064",190,"96,5833333333335"
,,507,21/05/2021,"501,22","550,213428231723","1165,7","988,692674882307","975,5","1173,80792227205","250,5","127,3375"
,,508,22/05/2021,"304,7","334,483922393771","722,54","612,824916624742",571,"687,077727952168",102,"51,8500000000001"
,,509,23/05/2021,0,0,"56,6","48,0054948943455",27,"32,4887892376682",0,0
,,510,24/05/2021,"667,06","732,264014676695","974,92","826,881927250801","1263,5","1520,35500747384",296,"150,466666666667"
,,511,25/05/2021,"558,78","613,399823285827","1619,76","1373,80530759832","1001,5","1205,09342301943","292,5","148,6875"
,,512,26/05/2021,"803,76","882,326214188439","1475,78","1251,68814938476",859,"1033,62481315396",269,"136,741666666667"
,,513,27/05/2021,"607,7","667,101672591712","1751,1","1485,20180405457","672,5","809,211509715995","226,5","115,1375"
,,514,28/05/2021,608,"667,430997096859","1582,48","1342,18614064318","837,5","1007,75411061286","301,5","153,2625"
,,515,29/05/2021,"471,52","517,610302222222","1638,2","1389,44526035189","701,5","844,106875934231",188,"95,5666666666668"
,,516,30/05/2021,0,0,0,0,50,"60,1644245142004",5,"2,54166666666667"
,,517,31/05/2021,"499,8","548,65462557403","1754,96","1488,47567702793","1132,5","1362,72421524664",285,"144,875"
,,518,01/06/2021,"747,2","820,237567484824","1911,06","1620,8724571164",957,"1151,54708520179",274,"139,283333333334"
,,519,02/06/2021,"526,4","577,854731697017","2096,38","1778,05228598247",904,"1087,77279521674","351,5","178,679166666667"
,,520,03/06/2021,"385,76","423,467403684349","2041,12","1731,18331693898","1170,5","1408,44917787743","178,5","90,7375000000001"
,,521,04/06/2021,"773,48","849,086394135655","1505,7","1277,0649056964",1245,"1498,09417040359",322,"163,683333333334"
,,522,05/06/2021,"586,88","644,246551934547","1475,36","1251,33192486434","1239,5","1491,47608370703",221,"112,341666666667"
,,523,06/06/2021,"28,22","30,9784584507785","28,4","24,0875628091769",311,"374,222720478326",120,"61,0000000000001"
,,524,07/06/2021,"500,72","549,664554056479","1801,32","1527,79607885305",1230,"1480,04484304933",250,"127,083333333334"
,,525,08/06/2021,"665,44","730,485662348904","1800,68","1527,25326053622","1160,5","1396,41629297459",389,"197,741666666667"
,,526,09/06/2021,"692,66","760,366372449194","1753,34","1487,10166816346",839,"1009,55904334828","293,5","149,195833333334"
,,527,10/06/2021,"721,26","791,761975273158","1583,72","1343,23785113203",1115,"1341,66666666667",319,"162,158333333334"
,,528,11/06/2021,"692,7","760,410282383214","1640,6","1391,48082903999","877,5","1055,88565022422",259,"131,658333333334"
,,529,12/06/2021,"557,7","612,214255067299","1449,06","1229,02548465725",1126,"1354,90284005979","237,5","120,729166666667"
,,530,13/06/2021,0,0,0,0,"110,5","132,963378176383","33,5","17,0291666666667"
,,531,14/06/2021,"554,74","608,964919949854","1415,14","1200,25611386544","1089,5","1310,98281016443",355,"180,458333333334"
,,532,15/06/2021,"608,02","667,452952063868","1751,22","1485,30358248897",1206,"1451,16591928251",297,"150,975"
,,533,16/06/2021,"747,86","820,962081396145","1529,78","1297,488444867","1025,5","1233,97234678625",380,"193,166666666667"
,,534,17/06/2021,"551,68","605,60580999736","1668,66","1415,28001961835",1185,"1425,89686098655",366,"186,05"
,,535,18/06/2021,"609,6","669,18739445764","1583,36","1342,93251582882","992,5","1194,26382660688","314,5","159,870833333334"
,,536,19/06/2021,"498,04","546,72258847717","1559,78","1322,93305346824","1107,5","1332,64200298954",202,"102,683333333334"
,,537,20/06/2021,0,0,0,0,"66,5","80,0186846038864","17,5","8,89583333333335"
,,538,21/06/2021,"500,28","549,181544782264","1804,04","1530,10305669956",1261,"1517,34678624813","438,5","222,904166666667"
,,539,22/06/2021,"582,44","639,372549258378","1638,2","1389,44526035189",1245,"1498,09417040359",191,"97,0916666666668"
,,540,23/06/2021,"277,22","304,317797722354","1634,62","1386,40887039214","1074,5","1292,93348281017","378,5","192,404166666667"
,,541,24/06/2021,"640,58","703,195638355765","1328,24","1126,55156428384",1025,"1233,37070254111","407,5","207,145833333334"
,,542,25/06/2021,"584,44","641,568045959355","1558,28","1321,66082303818",1229,"1478,84155455904","229,5","116,6625"
,,543,26/06/2021,"555,8","610,128533201371","1613,94","1368,86905352968",1371,"1649,70852017937","264,5","134,454166666667"
,,544,27/06/2021,0,0,"166,46","141,183651592098","217,5","261,715246636771",17,"8,64166666666668"
,,545,28/06/2021,"691,3","758,873434692529","1579,54","1339,69256900026","1328,5","1598,5687593423","495,5","251,879166666667"
,,546,29/06/2021,"554,64","608,855145114805","1724,38","1462,53913932706","1490,5","1793,50149476831",363,"184,525"
,,547,30/06/2021,"500,78","549,730418957507","1806,34","1532,05381002566",1255,"1510,12705530643","170,5","86,6708333333335"
,,548,01/07/2021,"580,42","637,155097590392","1526,7","1294,87613171727","1491,5","1794,7047832586",396,"201,3"
,,549,02/07/2021,"498,18","546,876273246238","1641,54","1392,27809344283","1319,5","1587,73916292975","265,5","134,9625"
,,550,03/07/2021,"469,78","515,700220092372","1389,96","1178,8996057128",1415,"1702,65321375187","219,5","111,579166666667"
,,551,04/07/2021,0,0,0,0,"191,5","230,429745889387","57,5","29,2291666666667"
,,552,05/07/2021,"721,4","791,915660042226","1612,76","1367,86823225803",1641,"1974,59641255605","335,5","170,545833333334"
,,553,06/07/2021,"720,82","791,278965998943","1583,24","1342,83073739441",1226,"1475,23168908819",349,"177,408333333334"
,,554,07/07/2021,"611,82","671,624395795723","1559,92","1323,05179497504",1434,"1725,51569506727",292,"148,433333333334"
,,555,08/07/2021,"663,82","728,707310021112","1723,52","1461,80972721382","1294,5","1557,65695067265","234,5","119,204166666667"
,,556,09/07/2021,"556,72","611,13846168382","1775,2","1505,64230629757",1495,"1798,91629297459","252,5","128,354166666667"
,,557,10/07/2021,"636,68","698,914419788861","1166,44","989,320308561138","1245,5","1498,69581464873","318,5","161,904166666667"
,,558,11/07/2021,0,0,"28,16","23,884005940367","401,5","483,120328849029",0,0
,,559,12/07/2021,"558,06","612,609444473475","1555,66","1319,43866055367",1466,"1764,02092675635",347,"176,391666666667"
,,560,13/07/2021,"387,22","425,070116276062","1668,54","1415,17824118395",1291,"1553,44544095665","207,5","105,479166666667"
,,561,14/07/2021,"585,18","642,380379738716","1469,76","1246,58226459211",1409,"1695,43348281017","323,5","164,445833333334"
,,562,15/07/2021,"220,52","242,07546624967","1644,76","1395,00914809936","1316,5","1584,1292974589","260,5","132,420833333334"
,,563,16/07/2021,"417,48","458,287981361836","1834,76","1556,15833590723","1429,5","1720,10089686099",259,"131,658333333333"
,,564,17/07/2021,"387,8","425,706810319345","834,62","707,885974358988","1155,5","1390,39985052317","162,5","82,6041666666668"
,,565,18/07/2021,0,0,0,0,0,0,0,0
,,566,19/07/2021,"110,54","121,345102662972","168,06","142,540697384165","846,5","1018,58370702541",52,"26,4333333333334"
,,567,20/07/2021,0,0,0,0,"164,5","197,940956651719",6,0
,,568,21/07/2021,0,0,0,0,0,0,0,0
,,569,22/07/2021,0,0,0,0,0,0,0,0
,,570,23/07/2021,0,0,0,0,0,0,0,0
,,571,24/07/2021,0,0,0,0,0,0,0,0
,,572,25/07/2021,0,0,0,0,0,0,0,0
,,573,26/07/2021,"495,86","544,329497073106","194,86","165,271214401275",1121,"1348,88639760837",77,"39,1416666666667"
,,574,27/07/2021,"580,9","637,682016798627","193,14","163,812390174804","805,5","969,248878923768",184,"93,5333333333334"
,,575,28/07/2021,"387,48","425,355530847189","165,84","140,657796347673",947,"1139,51420029895",159,"80,8250000000001"
,,576,29/07/2021,"416,78","457,519557516494","55,54","47,1064520571016",826,"993,91629297459",209,"106,241666666667"
,,577,30/07/2021,0,0,0,0,0,0,0,0
,,578,31/07/2021,0,0,0,0,0,0,0,0
,,579,01/08/2021,0,0,0,0,43,"51,7414050822123",0,0
,,580,02/08/2021,"556,38","610,765227244655","444,14","376,698948805206","1123,5","1351,89461883408",343,"174,358333333333"
,,581,03/08/2021,"473,44","519,717979055159","360,02","305,35226628732",1136,"1366,93572496263","241,5","122,7625"
,,582,04/08/2021,"669,68","735,140115354974","332,94","282,384266256597",1019,"1226,1509715994","255,5","129,879166666667"
,,583,05/08/2021,"694,7","762,60577908419","112,42","95,3494299650589",864,"1039,64125560538","431,5","219,345833333333"
,,584,06/08/2021,"526,48","577,942551565056","445,7","378,02206845247",1006,"1210,50822122571","233,5","118,695833333333"
,,585,07/08/2021,"611,42","671,185296455528","360,7","305,929010748948",1258,"1513,73692077728","200,5","101,920833333333"
,,586,08/08/2021,0,0,0,0,"175,5","211,177130044843",123,"62,5250000000001"
,,587,09/08/2021,"411,44","451,657581324887","500,06","424,127699237923",1496,"1800,11958146487",231,"117,425"
,,588,10/08/2021,361,"396,28715452626","724,88","614,80959609564","1242,5","1495,08594917788","286,5","145,6375"
,,589,11/08/2021,"753,36","826,999697323831","695,2","589,63639665281","1047,5","1260,4446935725",286,"145,383333333333"
,,590,12/08/2021,"499,46","548,281391134863","915,22","776,247156134328",1062,"1277,89237668162",177,"89,9750000000001"
,,591,13/08/2021,"697,08","765,218420158352","698,48","592,418340526546",1221,"1469,21524663677","292,5","148,6875"
,,592,14/08/2021,"558,82","613,443733219846","610,06","517,424597442482",698,"839,895366218237",189,"96,0750000000001"
,,593,15/08/2021,0,0,0,0,"425,5","511,999252615845","13,5","6,86250000000001"
,,594,16/08/2021,"773,76","849,393763673792","974,72","826,712296526794",1094,"1316,3976083707","296,5","150,720833333333"
,,595,17/08/2021,"639,74","702,273529741356","1055,68","895,378813605349","1148,8","1382,33781763827",401,"203,841666666667"
,,596,18/08/2021,"553,98","608,130631203483","836,62","709,582281599071","990,5","1191,85724962631",319,"162,158333333333"
,,597,19/08/2021,"779,66","855,870478941672","1000,16","848,289324620648","1146,5","1379,57025411061",226,"114,883333333333"
